timestamp,kube-proxy-fq5mr,istiod-587bbdc654-kxkq9,omsagent-rs-7546994bcb-wgxnv,kube-proxy-6k99q,reviews-v3-cc56b578-hvbrt,kubernetes-dashboard-7f7d6bbd7f-2p5nh,reviews-v2-6cb6ccd848-7pkwg,optimization-algorithm-8595878648-j47fn,omsagent-sq6c5,prometheus-5db67458fb-f7vz9,kiali-6f457f5964-gd4mh,istio-egressgateway-6d98c888ff-mtj8p,productpage-v1-64794f5db4-wpjm9,coredns-869cb84759-md9p9,load-prediction-59d498f88f-pncd6,ratings-v1-c6cdf8d98-rvfjs,grafana-5dc4b4676c-pbqxc,details-v1-5974b67c8-s6r85,dashboard-metrics-scraper-566c858889-2zfxs,omsagent-6jb4v,istio-ingressgateway-6bff4c6896-ckg8h,ingress-nginx-controller-5947756d78-fl295,reviews-v1-7f6558b974-8r46j,metrics-server-5f4c878d8-lxljm,tunnelfront-857f5c9f68-rwpfk,omsagent-gbb6z,coredns-869cb84759-qvxlc,kube-proxy-kq4c6,k8-server-5654d89694-grp4t,istio-tracing-8584b4d7f9-bdhz5,coredns-autoscaler-5b867494f-qchnt
1600979192,0.0037219113673568737,0.0060301523736179564,0.019569949683024133,0.004334070481650763,0.01705434029667581,0.0012818897535578453,0.016994935263313065,0.0009020254212267665,0.01633065999317268,0.03847465347691364,0.001087011518189672,0.005182828431895678,0.05787995314059565,0.010785903523231267,0.0010155813559992461,0.009372651496338643,0.0035469846036444716,0.01240036014440746,0.0003509630264569795,0.016460429918689193,0.012477185732365984,0.003932971622666779,0.011427018077794216,0.004296433717806754,0.15642138999284472,0.02344320874880943,0.011272537870562139,0.0035827684495482676,0.003215303342115673,0.01484934077231868,0.000659231407562521
1600979492,0.003629729458880954,0.006102497730029834,0.0193433816163436,0.004173315283511475,0.07592725175032189,0.0013918675279940072,0.07422402658397961,0.0009193473012983939,0.01637896150760572,0.03660364530049775,0.0010600037889907164,0.0054565347817652505,0.05698904735448999,0.010253420584148028,0.0010283157597804175,0.009145689563176875,0.003390465942436191,0.012654505566619765,0.0003713818614236961,0.0168802066849197,0.012573177055317445,0.0039591676300961744,0.06552857728866346,0.004297560622073881,0.15819427715224466,0.023218708716548377,0.010875767451338943,0.0035169887786854915,0.0011820905607278667,0.010569305223185603,0.0006534405254862536
1600979792,0.0036374170017643807,0.005995631468412754,0.01995876139997019,0.004325248457629578,0.013695636758328071,0.001239856460447044,0.013501535618986626,0.0009473390264388279,0.01689447126988706,0.03880442303247825,0.0011047327661206571,0.005355508729523405,0.057340708745110755,0.010450063865821313,0.0009326655994749806,0.009419230821970201,0.0032183228713692294,0.012358888968612767,0.0003286210968601749,0.016969577936507087,0.012338017174469713,0.003753828436021302,0.01044628073000305,0.004365487504054548,0.15701777307548834,0.02311451672189921,0.011493516207730467,0.0037390787029010202,0.0011085253518859943,0.010039510655724612,0.0006452569829581136
1600977392,0.0036674220449877787,0.005899335919356601,0.01860877753870211,0.0042505547508460105,0.016791199600468446,0.0014371545403996152,0.017760478941047757,0.000885633266022901,0.015886618386847285,0.03688430314212182,0.00118319382394472,0.0051861329885574585,0.05493614576442395,0.01077523557592528,0.0010635820600499901,0.009263030043674096,0.0032717948825178272,0.012525882358222523,0.00029691865058887923,0.01651398575595204,0.012537727963689071,0.0038731348830420434,0.011537909226093757,0.003988602848226696,0.15417495132253747,0.022752913997975417,0.01103638838673164,0.0037684204731740977,0.0033869488936264522,0.01850725535221808,0.0007054544053215386
1600980392,0.0036351149982914574,0.006373284847611795,0.020059135695206884,0.004239696060976577,0.012886654631821742,0.0008788566087139583,0.01254973994664299,0.0010277402257087144,0.016023605305935204,0.03696647993079161,0.0010666405286054964,0.005194037419278673,0.057913747810055205,0.010186975749314759,0.0008688624105395543,0.00926390422023841,0.003559101176150252,0.012563830547755051,0.000345852092758545,0.016855145471250534,0.012891425552898392,0.0038638451372737014,0.009409233328311926,0.004286444579243848,0.15628217515028103,0.02266497523985949,0.01077322553193645,0.0037330276478245395,0.0011785783171964653,0.010019833879932572,0.0006823937139516887
1600980692,0.003804704697137213,0.006348634181063181,0.01930116637572688,0.004196542077312725,0.012901155852265403,0.0012498500271512216,0.012725690981011284,0.0010254226909216697,0.015972104185930737,0.0381763623796708,0.0012255177778823026,0.005388447006015841,0.056429615922395954,0.010644293313739419,0.0009252926965200928,0.009280564328980825,0.0031903994067947463,0.013110183496983438,0.00036555224953090456,0.01698237103905558,0.01295431454422856,0.003983302784367442,0.009118690418736043,0.00434846186904756,0.1547868866121826,0.023015778050828335,0.010871963529587298,0.003591291704195049,0.0009693396400984634,0.010761260403605932,0.0006719795183831063
1600980992,0.003686545926287917,0.006067363486764196,0.019435651309943257,0.004261799951510015,0.012397674482580261,0.001265033988599203,0.012378364239863448,0.0010117549959257682,0.01588468886574007,0.036925379343494796,0.0011665530618573438,0.005354155507774946,0.05905453937975416,0.010882301285978255,0.0009449526002351257,0.009482439092236544,0.0034325394392142176,0.012489022100737369,0.00036112597674237053,0.01660425233211076,0.012789996626409044,0.0038204921241979054,0.009687395652615583,0.004097250073759075,0.15708193478331825,0.022775899553205706,0.011097241296360404,0.003818200472261035,0.0008849913576556606,0.010978938616457521,0.0006484043353953907
1600981292,0.0038166404861302806,0.006072054639704366,0.0194181994026052,0.004236094683133428,0.01272280828135228,0.00131530991996449,0.012449710557180763,0.0009499264646420024,0.015949041642496824,0.06417594106934678,0.0011284611143920552,0.005479823051826067,0.058535228815565984,0.010694941947615895,0.000999103252822727,0.00899006351970438,0.0033039553563042495,0.012353206898656096,0.0003273640416408673,0.016532591630575987,0.012069098048576839,0.003811828556880315,0.009341787349437101,0.004278590810912504,0.1476152561375134,0.022710426861212045,0.010517793456128428,0.0035690444922741576,0.004119255523896753,0.0107587411959006,0.0006715841686358544
1600981592,0.0036576211823733445,0.005741895604436053,0.020317560745982784,0.004130887958675087,0.03728622541294586,0.0014380067624042833,0.04415074707086934,0.0009077480704112351,0.015516782664867414,0.03728693890385307,0.001210576256386246,0.005453751888764289,0.057364193277017216,0.010693681934605858,0.0010265553548424165,0.009153998149724858,0.0033844298562145407,0.012452686871867411,0.00031890990925197024,0.016351425690598494,0.01276999395675842,0.003835677280901421,0.010589534744524707,0.0043368225734437115,0.15232080826411257,0.022912568683143064,0.011093375379077862,0.003837933188285078,0.0011942941018502212,0.01086143792669297,0.000721384280722817
1600981892,0.0037645534783513255,0.006498688648800904,0.0198799717124478,0.004140143438504371,0.013116803871300984,0.0013028594002307322,0.013757105709463606,0.0009299812003905623,0.0159600510205993,0.03834896791202809,0.001173888722280685,0.0055207566233290905,0.057732462492387844,0.010524961197282762,0.0009775999425687412,0.009262920763525905,0.0030643857301033382,0.012889540603954247,0.0003517639470194803,0.016712302451624875,0.012822732028122268,0.004011973595568026,0.009392705264535462,0.004400020349884138,0.15573597928329316,0.022807814600084145,0.010923184129044874,0.0036563667630188914,0.000992219911552673,0.08586343827727064,0.0006492736558021757
1600982192,0.0038726679273536667,0.00617504128020905,0.019146216052783924,0.004217858303386324,0.0121514716662561,0.0014045795172377674,0.012542757939861569,0.0009199202988525008,0.01610216753579561,0.03765472567815108,0.0011222481689211604,0.005297839326312951,0.05759287000558948,0.010171838296785213,0.0009336231612525831,0.009103873095539181,0.003791033582244149,0.012645558592439049,0.00033263794237911706,0.017165190425864375,0.012381114167305668,0.003876407291488399,0.00980753824270466,0.004148701707028913,0.15885413233669426,0.022671715713264068,0.01106779753724382,0.004014229447095763,0.0009592086467477545,0.08518413593818683,0.0006550566210034897
1600982492,0.0037905997067525145,0.0063695776996990005,0.020070136109611815,0.004124562036911557,0.011992342726874447,0.0013796316455067794,0.012539378096215267,0.0009401381343495896,0.01637544373390135,0.03596475476686095,0.0011738623729124918,0.005247935728018493,0.0586722719938926,0.010439576957958623,0.000983906721928336,0.009299007563142217,0.0032345244656024215,0.013048848359117992,0.00038335528164160976,0.018021361276484626,0.012830723222804484,0.003996283143387156,0.009790504535557715,0.004121917594551043,0.15525886298439573,0.023755849964049974,0.011415432934410732,0.0036916407625641277,0.0009446432041892521,0.0199387699866958,0.0006877185413591929
1600980092,0.0036658485224701732,0.006625292063187165,0.019630158086137005,0.004320021441742799,0.032797978847663854,0.0009211372647514493,0.041088231573932675,0.0008969105292883782,0.016720397725002306,0.037315290433436094,0.0011517071649055283,0.005601792470893478,0.05777091617046497,0.010587866494740401,0.0009638586765795302,0.009376273798332781,0.0035098949875055877,0.01278790158842081,0.0003613644529293115,0.017487443969947523,0.012509129453232414,0.0038071093178405247,0.01150193588760686,0.004179624240495981,0.1519181794837485,0.023384072915795483,0.01105667431251703,0.0035908596242230544,0.0009877983124027792,0.010507639308486798,0.0006807553722954275
1600983092,0.003635602647559464,0.005940985533553791,0.01949668432878289,0.004073237107558641,0.01201685882098648,0.0014942188054347183,0.01277585606289906,0.0009158918985810212,0.016141576376398452,0.03751293994723067,0.0011150335676816205,0.005364659033517811,0.05536771148325477,0.01031693845616471,0.0009553237847991676,0.009001878660386337,0.00316488186021783,0.01259730944329479,0.0003549109371695592,0.017049095958434898,0.012163684351229054,0.003963528757566236,0.009564441043809019,0.004269237089215064,0.15597292612537758,0.022750669980197973,0.01111724683868193,0.003666698092573584,0.00293791328113147,0.010415896478546731,0.0006954490649998867
1600983392,0.0038286941766941234,0.006012415385193252,0.01995390055973284,0.004440211066646076,0.012445035828673236,0.0009915920766865214,0.013601563930428242,0.0009954094933936025,0.015883938185166473,0.038147161367270616,0.0010629237532714612,0.005348232292903219,0.05896142641199677,0.010492946144827776,0.000865981241570991,0.009104111920947677,0.003381117452135356,0.012734916059606274,0.0003475810020677842,0.01693772166313079,0.012630792022062506,0.003954827994833999,0.009713128554424908,0.004290717415079748,0.1558523251827091,0.023915184228282996,0.010762545830255349,0.0037537329245106595,0.002825108998250408,0.010559111889507328,0.0007015732498082624
1600983692,0.003752748697039565,0.006321803922938839,0.018994463258190864,0.004424589827818647,0.011780516029489707,0.0014234927633688717,0.012920744044363218,0.0009550798795547781,0.01636523038687415,0.037314179004237794,0.0011265006085109286,0.005397960606142227,0.058001107021334077,0.01026531984274776,0.0009421209708187215,0.00969514511502291,0.00326257129576038,0.012846905595564794,0.0003765549644965684,0.016979326125157203,0.012944368636026628,0.003942668832136535,0.009901449326302797,0.004294354016033475,0.15670359710072013,0.023381365054009826,0.010890117358759825,0.0034284751166673666,0.000946744487297175,0.014774202089284191,0.0006539746197018439
1600983992,0.0037268727462877777,0.0061169162443288835,0.019621526339876856,0.004173999455715312,0.011728469400505783,0.0013655757661659223,0.012655776780594756,0.0009613517928362709,0.015658667645629985,0.038265940496542396,0.0011200865406714715,0.0054631291011249875,0.056983685789173066,0.010627208053229488,0.0009894046174163836,0.009051843065645614,0.0034511899425614086,0.012829825727055655,0.00032086981306157,0.016527073739521517,0.01256960709085583,0.0039044404978507896,0.009595813127049156,0.004150780744354581,0.15683089835460276,0.022531230531308954,0.011076798775787622,0.003742042209182829,0.0008863924483292292,0.010473995204131947,0.0006806521211140627
1600984292,0.0039348958509465405,0.0062720159573602385,0.019645345771232697,0.00462197364448688,0.012661127751501845,0.0012550930759277637,0.013087828988149988,0.0008810224324326797,0.015801007519957028,0.03804646045487591,0.0011220582090706375,0.005384644700975969,0.058763843400187435,0.010339124215363676,0.0010216744124181647,0.009275156099566115,0.0034063765047980324,0.012902193931476734,0.00032937094445829765,0.01629068579963759,0.01263967248905164,0.003877945927738784,0.010281798970665303,0.004200340693434391,0.15315658693931822,0.02405238787832737,0.010939407529663684,0.0037682315850023247,0.0010139501526781045,0.010513969321041929,0.0006657726436448584
1600984592,0.003879556925216185,0.006334707953370942,0.019358096397317157,0.004109145930775448,0.012358160553605715,0.001304728721854633,0.012702467522036819,0.0009688744126822561,0.016009699827782824,0.0373788242360497,0.0011380773977209295,0.0053722805941454396,0.058160661215355264,0.01035148242850209,0.0009500706166984815,0.009346030379040773,0.0035223174680113394,0.012776716845480374,0.0003296673474965736,0.016539794350875194,0.01288687924237884,0.0038837828785007068,0.010201898768749464,0.004291562903718443,0.15808822514011422,0.022498277752929858,0.011167940775646963,0.0035543047708890573,0.0010270802846244526,0.010751117003094876,0.0006649432205053393
1600984892,0.0038503564001626253,0.006391702565598158,0.01909505224012987,0.004525156787572782,0.012215837220975367,0.0012927749897206485,0.012587863229886361,0.0009184844868758359,0.015928731142630183,0.03788713997784555,0.0011037064818383044,0.005351025895835336,0.058934878122374,0.010810716224371613,0.0009852696623930785,0.009060161066130473,0.003376446872183335,0.012989119759546303,0.00032647792882683504,0.01685086266658829,0.012900647989686938,0.003884004569976878,0.010024806054083303,0.00428539559728867,0.15581421887388056,0.023160953385720544,0.010910931577076021,0.003767207374214479,0.0010698565745784236,0.010189114682955344,0.0006533294391620622
1600985192,0.00412130722200074,0.006178543139407548,0.01980219439285376,0.004335549118115119,0.01253560324023373,0.0013604671742699368,0.012637527472322455,0.0008722123612880644,0.01569416035343066,0.03697347606635927,0.0012346239639430584,0.005330048466444344,0.05913692991168673,0.0107546667038833,0.0010557914676695337,0.009400025287301508,0.003467702374887127,0.012884823965005926,0.00034066778069344686,0.016733083577087852,0.012865865744848251,0.003812697488285767,0.009872162027889621,0.004154911983118977,0.15611729502198962,0.023746846713419534,0.011209437046268018,0.003892134746951403,0.0028196986102316936,0.010285482676628717,0.0006873299361310727
1600982792,0.0037393150858415474,0.006011232560282922,0.019697178543233877,0.00425731026964549,0.01223414172659405,0.0014888115694515344,0.012462836096640152,0.0009551110738978229,0.015344701545679736,0.03851415514181582,0.0011156351835749582,0.0052956638346540385,0.05869442897247555,0.011053689978356927,0.0009201128685249878,0.008812236058854523,0.0032947185614105594,0.01221528635511834,0.0003350314416295096,0.016754965382237485,0.012303940378503235,0.0037658927577657094,0.009524178624834432,0.0042320757245742305,0.15706689556167203,0.02297566838603051,0.010770631876631385,0.0038499549751592225,0.0009304883486141455,0.009953343566140992,0.0006778403455283434
1600985792,0.0037453990788197996,0.006191170264709009,0.019728250078385925,0.0045949068985704986,0.012300569421983213,0.0015573140272618067,0.012981822102076629,0.0009215347952646096,0.015589278599830125,0.03811235665758407,0.001171984182283695,0.005416306808798529,0.06001609961866945,0.010695872032989898,0.0010249492350883436,0.009424247699419984,0.003317553082689462,0.012892656047862192,0.0003210329366250299,0.01655097567198418,0.013056297545542453,0.004020421246520961,0.010130034650866275,0.004258832823739995,0.15434535276454248,0.023746373464960967,0.010751294449293217,0.0036243202946865507,0.0008550625467901516,0.010659880727151093,0.0006831260339925397
1600986092,0.0039705655090457505,0.006396864618227973,0.01993380490539895,0.004567118251463695,0.01233562497271852,0.0014225023135802555,0.01245436368703629,0.0009170594859652412,0.016069216838652464,0.03775456398862616,0.001146515931968416,0.005204464521733678,0.05971711300081151,0.010882545588410748,0.001028113372127945,0.009458319909081334,0.0031278911013322627,0.01260120962918912,0.0003410103785062101,0.016782361053651787,0.01249232986333474,0.0038961636424114468,0.010336905492451713,0.00433178266417867,0.15619626139405712,0.02419101268398806,0.01039699263104871,0.0036904511535399923,0.000941742820779375,0.010584950280307762,0.0006972178487758481
1600986392,0.004044619439817963,0.006225359370641351,0.020075641578599618,0.004250852769949628,0.012910918631520472,0.0013482680175889307,0.01276806936703909,0.0008652542664259556,0.015831949416358085,0.03794974562367712,0.0012533333607519367,0.005297486093049249,0.05824951710582543,0.0104556383332104,0.00102507677609627,0.009109300171398074,0.003347029356014889,0.012881423699554868,0.000332398254156411,0.016612145702173287,0.01253422846522418,0.003907411753471061,0.009900977888080979,0.004195334314427077,0.1533834896303481,0.02296328457806833,0.010812865915448167,0.0038890757174100364,0.0008777716329860616,0.014379427173176796,0.0006920604985088477
1600986692,0.0038270801903801236,0.0061877760247787085,0.019152261995074395,0.004051229194199582,0.0131714148564043,0.0014661054918240425,0.01385402072927061,0.0010137131111785098,0.015529960616522879,0.03641352585692004,0.0010556789849992588,0.005144110467792784,0.058452259170205995,0.010639053707666494,0.0009238169548531779,0.009394200332407666,0.0034286487716254344,0.012892809592710025,0.0003193959493341989,0.016580745231247973,0.013048597069227015,0.003892916488619536,0.010121661364321896,0.004206504505430074,0.1549813895151599,0.023315803964084583,0.011083674029722022,0.003787463727987525,0.0009678194560027741,0.014127595358512381,0.0006765668053679597
