timestamp,value
1666942584.177,0.011886490837796311
1666942642.098,0.011330044195798394
1666942701.913,0.012374133215284765
1666942761.908,0.011433790762822211
1666942821.89,0.009981040082596346
1666942881.89,0.01297421839114974
1666942942.894,0.01232529078549324
1666943003.927,0.011946650305558578
1666943064.911,0.008733111678268955
1666943125.908,0.012234898361896002
1666943186.905,0.012179689461575324
1666943247.911,0.012110690070000362
1666943308.911,0.011588386252855522
1666943368.895,0.011529411062426078
1666943428.898,0.011979585221727542
1666943488.913,0.011151666650562558
1666943548.925,0.01163642094812486
1666943608.911,0.011856243227762334
1666943668.937,0.011786232239779948
1666943728.949,0.01153943145415825
