timestamp,value
1665042001.267,627898.9738646784
1665042301.317,368397.52130376786
1665042601.317,996000.2683167419
1665042901.345,938905.4423219131
1665043201.301,527885.3408237384
1665043501.514,752148.1476794888
1665043801.591,709299.1468808876
1665046141.558,1064.662530773018
1665046202.11,1050739.6561399023
1665046261.555,725816.423415196
1665046322.021,0
1665046381.51,1617.6098955001066
1665046441.907,633382.1784416024
1665046502.286,801410.4073800385
1665046561.597,839680
1665046621.972,1655400.162980517
1665046681.391,847759.0742669101
1665046741.855,926316.1579695877
1665046802.237,968.1758600683328
1665046862.267,670480.2092866703
1665046922.062,1102027.6907927128
1665046981.43,0
1665047041.993,1607516.8891925626
1665047101.598,913512.3602198575
1665047162.055,864.8242856472576
1665047221.545,1369856.3587725966
1665047281.948,733018.5308740288
1665047341.418,1019065.6547403927
1665047401.92,878527.4696729615
1665047462.324,713681.2621277313
1665047521.794,775694.4426788195
1665047582.185,693367.82220767
1665047641.65,143.67802250039614
1665047702.046,695981.5868749822
1665047761.45,2343.9381041722504
1665047821.874,888706.8559276215
1665047881.389,2116655.093400741
1665047941.907,663753.5611976611
1665048001.486,931738.3301247772
1665048062.086,789725.3471735165
1665048121.723,4505.6
1665048182.33,598989.4573260106
1665048241.985,634.3830665978317
1665048301.576,930681.0438109038
1665048362.137,655012.847924492
1665048421.687,202.56755747909165
1665048482.359,698380.0061709349
1665048541.899,698543.942699543
1665048602.382,271.7321598372438
1665048661.942,145905.90328365544
1665048721.513,663654.7862834267
1665048782.151,706506.7221644121
1665048841.642,4378.674660657198
1665048902.156,1864593.601164098
1665048961.764,231971.3645617839
1665049022.231,1064.7000130872923
1665049081.867,1009350.1321666682
1665049141.411,1174.2523994409066
1665049201.989,175.51151580074986
1665049261.488,908802.3032300248
1665049322.319,1531.787584143605
1665049381.944,311.5243473466051
1665049442.238,855073.866748756
1665049502.08,689711.8874313174
1665049561.608,0
1665049622.172,861589.731900404
1665049681.712,12288.646154319815
1665049742.271,2161057.90403334
1665049801.876,833589.5835892396
1665049861.482,975.1808831006296
1665049922.081,903187.4850091942
1665049981.626,0
1665050042.051,0
1665050101.641,0
1665050162.216,969446.0318218741
1665050221.794,0
1665050282.324,273.06666666666666
1665050341.829,788316.7449344051
1665050461.965,994.0842763098019
1665050521.454,235.00102332094576
1665050582.001,823170.6936866719
1665050641.612,803116.871645453
1665050702.169,3726.44565748014
1665050762.135,875346.2695859708
1665050822.235,203691.97475202885
1665050881.845,885961.5912382113
1665050942.313,623.7653918113389
1665051001.743,0
1665051062.159,1675.6363636363635
1665051121.658,0
1665051182.135,905829.2578292579
1665051241.623,828037.7696926247
1665051302.148,1684.2599935383441
1665051361.599,860745.0509113765
1665051422.16,835441.7550675268
1665051481.624,1827.998491447643
1665051542.073,295.07960521576257
1665051601.492,796367.7184465588
1665051661.994,1409527.8929472493
1665051721.474,938826.8006913379
1665051781.898,779534.5065880402
1665051842.314,704400.5905716482
1665051901.783,0
1665051962.208,1100.8427559463246
1665052021.687,612.7967384415095
1665052082.162,251.0496153964022
1665052141.647,2933032.6848419206
1665052202.121,217.38092079076557
1665052261.574,833335.9664860774
1665052322.068,745847.1264872459
