timestamp,value
1665042001.267,428146.07914099144
1665042301.317,609835.2192192386
1665042601.317,327902.77513647586
1665042901.345,416596.2295914787
1665043201.301,508942.4327255798
1665043501.514,609793.550610297
1665043801.591,316163.4398023965
1665046141.558,720553.6400925156
1665046202.11,3798.2776612249622
1665046261.555,4725.192859034805
1665046322.021,9055.628371086052
1665046381.51,44578.93736581709
1665046441.907,41104.04918559779
1665046502.286,1490011.5408011929
1665046561.597,967349.2136110906
1665046621.972,6409.118896954755
1665046681.391,1476458.0540570563
1665046741.855,7176.935989019369
1665046802.237,2599.988960644698
1665046862.267,3460.341898195688
1665046922.062,5503.168517902672
1665046981.43,16719.76722177616
1665047041.993,1693189.5961418026
1665047101.598,35666.471261345854
1665047162.055,9605.210560756746
1665047221.545,867786.2229935962
1665047281.948,1450972.4595915298
1665047341.418,849806.4250346604
1665047401.92,803217.2685761728
1665047462.324,18676.89434137035
1665047521.794,1831950.9596020428
1665047582.185,32030.388239800683
1665047641.65,1982040.7972708077
1665047702.046,7893.617727513695
1665047761.45,13001.356021091635
1665047821.874,14778.589199255119
1665047881.389,24059.591111111113
1665047941.907,2451401.076739817
1665048001.486,10351.445279106796
1665048062.086,712660.32601208
1665048121.723,749568.0000000001
1665048182.33,32802.451652911186
1665048241.985,1804015.4047433091
1665048301.576,39457.29107692734
1665048362.137,1841749.02942202
1665048421.687,840916.9917935276
1665048482.359,970478.9333333333
1665048541.899,2058.428590221443
1665048602.382,917486.531405814
1665048661.942,1414.2792452830188
1665048721.513,5611.995725900116
1665048782.151,4690.058118297402
1665048841.642,1950.2925134318996
1665048902.156,2165073.018618127
1665048961.764,9736.739603620117
1665049022.231,23928.551767809327
1665049081.867,1506363.8172395297
1665049141.411,11339.937621621337
1665049201.989,49124.012122793305
1665049261.488,641271.526487107
1665049322.319,650457.294794582
1665049381.944,10061.201306160161
1665049442.238,1001710.7985510557
1665049502.08,13289.613111256576
1665049561.608,774162.7781694196
1665049622.172,14890.213755998257
1665049681.712,1410219.9341674484
1665049742.271,18987.27448121144
1665049801.876,17140.61073879693
1665049861.482,876438.0772330819
1665049922.081,1824.3973052725348
1665049981.626,1515597.8655398295
1665050042.051,1839.2154882440161
1665050101.641,6056.677614175193
1665050162.216,874252.8413731455
1665050221.794,757645.76156643
1665050282.324,6399.84666067685
1665050341.829,2780959.2041970426
1665050461.965,11023.085653503524
1665050521.454,800.9570703424886
1665050582.001,1014.340589501076
1665050641.612,887352.3171412617
1665050702.169,820142.6920501628
1665050762.135,5076.232401150501
1665050822.235,5032.437054631829
1665050881.845,3179.2712811477472
1665050942.313,7846.92888058466
1665051001.743,9081.620398170815
1665051062.159,1850584.3956993823
1665051121.658,879267.6623096592
1665051182.135,1649566.491762136
1665051241.623,1980.579010618158
1665051302.148,762894.0421494652
1665051361.599,6733.512666752456
1665051422.16,6131.046304752241
1665051481.624,8873.243250561889
1665051542.073,788684.7999999999
1665051601.492,1970574.205074498
1665051661.994,15371.570636598412
1665051721.474,6464.875692657331
1665051781.898,12667.523319884725
1665051842.314,822.1478319607927
1665051901.783,754790.4
1665051962.208,737512.4021748223
1665052021.687,6224.528515071722
1665052082.162,2966.531835205992
1665052141.647,1661535.2654577503
1665052202.121,3954.5681288464057
1665052261.574,6985.290982732893
1665052322.068,4592.711761121268
