timestamp,value
1665042001.267,178900.65202281272
1665042301.317,691140.2621627979
1665042601.317,320125.98035365366
1665042901.345,326940.07954907604
1665043201.301,700352.8069025408
1665043501.514,470785.2922880142
1665043801.591,310083.28232103214
1665046141.558,0
1665046202.11,896.4517276283752
1665046261.555,1341746.261456826
1665046322.021,0
1665046381.51,1304236.7755222125
1665046441.907,537.3384724226731
1665046502.286,1922.4921371335547
1665046561.597,3773314.7837166656
1665046621.972,1034.9241998877035
1665046681.391,0
1665046741.855,0
1665046802.237,1021337.0311193932
1665046862.267,0
1665046922.062,95.27096109548448
1665046981.43,121.640483473406
1665047041.993,560.4371618211668
1665047101.598,209.92667295851874
1665047162.055,1150755.8611469727
1665047221.545,557.3607486884246
1665047281.948,1109525.3013034258
1665047341.418,0
1665047401.92,1315.598653198653
1665047462.324,1063019.1071694535
1665047521.794,920.2166073144539
1665047582.185,0
1665047641.65,995612.2901772709
1665047702.046,0
1665047761.45,435.4589586486942
1665047821.874,0
1665047881.389,325.7314052865024
1665047941.907,0
1665048001.486,1390743.9027545045
1665048062.086,0
1665048121.723,1113190.6388451112
1665048182.33,785.8651887287791
1665048241.985,0
1665048301.576,0
1665048362.137,0
1665048421.687,0
1665048482.359,433.23285208101964
1665048541.899,226.54336445176645
1665048602.382,136.53333333333333
1665048661.942,0
1665048721.513,0
1665048782.151,0
1665048841.642,912.0165783977754
1665048902.156,1104998.868658199
1665048961.764,411.14178168130485
1665049022.231,0
1665049081.867,1035264.7561913596
1665049141.411,0
1665049201.989,1745.0570814310217
1665049261.488,1244538.98879295
1665049322.319,0
1665049381.944,0
1665049442.238,0
1665049502.08,1803995.3694498024
1665049561.608,0
1665049622.172,242.8914519524417
1665049681.712,273.06666666666666
1665049742.271,0
1665049801.876,0
1665049861.482,712.7863527897092
1665049922.081,0
1665049981.626,1167604.937231365
1665050042.051,1181591.8396757958
1665050101.641,0
1665050162.216,0
1665050221.794,3502.516489713341
1665050282.324,877.3112508561112
1665050341.829,218.50339138405133
1665050461.965,120.19655414593326
1665050521.454,441.54738045201486
1665050582.001,819.1999999999999
1665050641.612,378.24360513436136
1665050702.169,0
1665050762.135,505.7398705806429
1665050822.235,808.978962962963
1665050881.845,1052740.17480883
1665050942.313,227.2286561636503
1665051001.743,931314.9178478313
1665051062.159,463.07402847842525
1665051121.658,788.2689028651292
1665051182.135,1278864.522842793
1665051241.623,1114771.2943658787
1665051302.148,179.48673197835942
1665051361.599,218.7010379998195
1665051422.16,0
1665051481.624,1020.8799544615894
1665051542.073,2240399.4341239543
1665051601.492,250.99577179974264
1665051661.994,0
1665051721.474,1128184.080865546
1665051781.898,0
1665051842.314,0
1665051901.783,734.4066057156
1665051962.208,0
1665052021.687,0
1665052082.162,373.61707717569783
1665052141.647,360.02881024660036
1665052202.121,0
1665052261.574,1282464.1442039083
1665052322.068,1845846.6224468248
