timestamp,value
1665042001.267,1097864.1985825682
1665042301.317,1069998.7348619492
1665042601.317,1116737.7766342724
1665042901.345,677377.3388675477
1665043201.301,672739.9726234364
1665043501.514,1108235.7880381085
1665043801.591,420967.80627809477
1665046141.558,3618499.6664249455
1665046202.11,2455.6824572729706
1665046261.555,19624.914442162903
1665046322.021,0
1665046381.51,8464.05108853411
1665046441.907,20748.791158185588
1665046502.286,0
1665046561.597,2361873.0381484684
1665046621.972,3061.8227348264995
1665046681.391,516.1259112964182
1665046741.855,3157265.1524450234
1665046802.237,0
1665046862.267,2622206.4617472044
1665046922.062,2785043.1872811583
1665046981.43,738.6706906558327
1665047041.993,6017.582921897775
1665047101.598,0
1665047162.055,0
1665047221.545,0
1665047281.948,471.00454969496246
1665047341.418,0
1665047401.92,4269123.430321592
1665047462.324,6114019.366088698
1665047521.794,88.59612991452991
1665047582.185,362.99295411582744
1665047641.65,890.6837314777422
1665047702.046,0
1665047761.45,2096.69669255105
1665047821.874,25179.939912179336
1665047881.389,2166.480179857287
1665047941.907,27966.745262525743
1665048001.486,3627922.910225664
1665048062.086,370.62731031530416
1665048121.723,1487457.7087495304
1665048182.33,2783018.4315065513
1665048241.985,110.73673705293277
1665048301.576,19715.23022289384
1665048362.137,218.08621258001457
1665048421.687,2308.829868364336
1665048482.359,2449.760765550239
1665048541.899,401.6990924409495
1665048602.382,0
1665048661.942,1254313.1127929792
1665048721.513,5922.096799184506
1665048782.151,0
1665048841.642,3557430.2001609574
1665048902.156,0
1665048961.764,0
1665049022.231,14345.82954987677
1665049081.867,0
1665049141.411,35443.52514276143
1665049201.989,6734.414029227558
1665049261.488,7273.705602014207
1665049322.319,2145.1692632319327
1665049381.944,0
1665049442.238,1355329.9948706725
1665049502.08,0
1665049561.608,0
1665049622.172,9011.998975306149
1665049681.712,5159879.888567674
1665049742.271,0
1665049801.876,2428.6089463354547
1665049861.482,13514.243476020627
1665049922.081,2222.765012044387
1665049981.626,0
1665050042.051,0
1665050101.641,280.8318515002901
1665050162.216,0
1665050221.794,3581033.63883196
1665050282.324,0
1665050341.829,2895.1472179886464
1665050461.965,2943.535692286633
1665050521.454,5020198.986700401
1665050582.001,94.79750180275975
1665050641.612,89.91291481982124
1665050702.169,4211946.1505546225
1665050762.135,154.66334709431567
1665050822.235,0
1665050881.845,0
1665050942.313,0
1665051001.743,0
1665051062.159,0
1665051121.658,161.53851173413503
1665051182.135,14292.88470870982
1665051241.623,3210547.2
1665051302.148,294.6453686313091
1665051361.599,2996283.6916824384
1665051422.16,102.78286366817696
1665051481.624,5544669.185376626
1665051542.073,514.4177634883955
1665051601.492,0
1665051661.994,2488.960907433664
1665051721.474,6057342.39839988
1665051781.898,290.166137244984
1665051842.314,3509835.766877157
1665051901.783,5050.838850351307
1665051962.208,0
1665052021.687,0
1665052082.162,0
1665052141.647,2545195.5660460955
1665052202.121,175.99066894778178
1665052261.574,7793.278996220399
1665052322.068,3351435.939879678
